trip_id,date,entry_station,exit_station,passenger_type,duration_min,peak_hour,fare
10474,2025-07-29,S15,S37,R,110,True,1320.0
10475,2025-07-29,S37,S8,S,145,False,580.0
10476,2025-07-29,S43,S5,SC,190,True,1140.0
10477,2025-07-29,S32,S5,S,135,True,648.0
10478,2025-07-29,S6,S38,S,160,True,768.0
10479,2025-07-29,S35,S27,R,40,True,480.0
10480,2025-07-29,S17,S49,SC,160,False,800.0
10481,2025-07-29,S47,S49,S,10,False,40.0
10482,2025-07-29,S25,S14,SC,55,False,275.0
10483,2025-07-29,S27,S46,S,95,True,456.0
10484,2025-07-29,S31,S12,SC,95,True,570.0
10485,2025-07-29,S8,S2,S,30,False,120.0
10486,2025-07-29,S26,S32,R,30,False,300.0
10487,2025-07-29,S43,S45,SC,10,True,60.0
10488,2025-07-29,S5,S47,R,210,True,2520.0
10489,2025-07-29,S7,S36,S,145,True,696.0
10490,2025-07-29,S9,S16,R,35,True,420.0
10491,2025-07-29,S28,S35,S,35,False,140.0
10492,2025-07-29,S36,S6,SC,150,False,750.0
10493,2025-07-29,S47,S23,R,120,False,1200.0
10494,2025-07-29,S4,S16,R,60,False,600.0
10495,2025-07-29,S29,S46,R,85,False,850.0
10496,2025-07-29,S21,S10,S,55,False,220.0
10497,2025-07-29,S22,S49,S,135,False,540.0
10498,2025-07-29,S7,S1,R,30,False,300.0
10499,2025-07-29,S33,S47,S,70,True,336.0
10500,2025-07-29,S6,S32,S,130,True,624.0
10501,2025-07-30,S4,S36,R,160,False,1600.0
10502,2025-07-30,S1,S10,R,45,True,540.0
10503,2025-07-30,S23,S22,SC,5,True,30.0
10504,2025-07-30,S8,S31,R,115,False,1150.0
10505,2025-07-30,S6,S41,R,175,False,1750.0
10506,2025-07-30,S3,S47,S,220,True,1056.0
10507,2025-07-30,S3,S4,S,5,True,24.0
10508,2025-07-30,S11,S47,S,180,False,720.0
10509,2025-07-30,S24,S26,SC,10,True,60.0
10510,2025-07-30,S14,S34,SC,100,False,500.0
10511,2025-07-30,S11,S36,S,125,True,600.0
10512,2025-07-30,S41,S11,R,150,False,1500.0
10513,2025-07-30,S14,S2,R,60,True,720.0
10514,2025-07-30,S18,S15,R,15,True,180.0
10515,2025-07-30,S18,S43,R,125,True,1500.0
10516,2025-07-30,S18,S37,R,95,True,1140.0
10517,2025-07-30,S25,S35,SC,50,False,250.0
10518,2025-07-30,S46,S25,S,105,True,504.0
10519,2025-07-30,S7,S29,R,110,False,1100.0
10520,2025-07-30,S49,S16,SC,165,False,825.0
10521,2025-07-30,S19,S23,R,20,True,240.0
10522,2025-07-30,S49,S17,R,160,False,1600.0
10523,2025-07-30,S9,S24,S,75,False,300.0
10524,2025-07-30,S21,S36,SC,75,True,450.0
10525,2025-07-30,S36,S11,R,125,False,1250.0
10526,2025-07-30,S17,S44,R,135,False,1350.0
10527,2025-07-30,S17,S30,S,65,False,260.0
10528,2025-07-30,S36,S16,SC,100,False,500.0
10529,2025-07-30,S37,S35,S,10,True,48.0
10530,2025-07-30,S46,S12,S,170,True,816.0
10531,2025-07-30,S27,S33,SC,30,True,180.0
10532,2025-07-30,S48,S39,R,45,False,450.0
10533,2025-07-30,S46,S22,SC,120,False,600.0
10534,2025-07-30,S29,S6,S,115,True,552.0
10535,2025-07-30,S16,S13,SC,15,True,90.0
10536,2025-07-30,S28,S34,R,30,False,300.0
10537,2025-07-30,S35,S38,S,15,False,60.0
10538,2025-07-30,S28,S29,S,5,True,24.0
10539,2025-07-30,S26,S21,R,25,False,250.0
10540,2025-07-30,S22,S26,SC,20,True,120.0
10541,2025-07-30,S23,S45,S,110,True,528.0
10542,2025-07-30,S4,S29,S,125,True,600.0
10543,2025-07-30,S16,S29,SC,65,False,325.0
10544,2025-07-30,S41,S15,SC,130,False,650.0
10545,2025-07-30,S24,S39,S,75,False,300.0
10546,2025-07-30,S3,S24,SC,105,False,525.0
10547,2025-07-30,S45,S5,S,200,True,960.0
10548,2025-07-30,S39,S11,R,140,True,1680.0
10549,2025-07-30,S26,S42,SC,80,False,400.0
10550,2025-07-30,S7,S18,SC,55,True,330.0
10551,2025-07-31,S30,S38,S,40,False,160.0
10552,2025-07-31,S26,S21,R,25,True,300.0
10553,2025-07-31,S39,S34,SC,25,True,150.0
10554,2025-07-31,S37,S14,R,115,True,1380.0
10555,2025-07-31,S1,S40,R,195,True,2340.0
10556,2025-07-31,S29,S7,SC,110,True,660.0
10557,2025-07-31,S34,S24,SC,50,True,300.0
10558,2025-07-31,S45,S40,SC,25,True,150.0
10559,2025-07-31,S31,S48,SC,85,False,425.0
10560,2025-07-31,S9,S6,R,15,True,180.0
10561,2025-07-31,S3,S32,S,145,False,580.0
10562,2025-07-31,S12,S19,SC,35,False,175.0
10563,2025-07-31,S18,S48,SC,150,False,750.0
10564,2025-07-31,S49,S21,R,140,True,1680.0
10565,2025-07-31,S31,S25,S,30,True,144.0
10566,2025-07-31,S9,S12,R,15,False,150.0
10567,2025-07-31,S13,S19,S,30,True,144.0
10568,2025-07-31,S38,S26,SC,60,False,300.0
10569,2025-07-31,S19,S16,R,15,True,180.0
10570,2025-07-31,S16,S47,R,155,True,1860.0
10571,2025-07-31,S2,S24,R,110,True,1320.0
10572,2025-07-31,S45,S13,S,160,True,768.0
10573,2025-07-31,S29,S45,R,80,False,800.0
10574,2025-07-31,S9,S4,S,25,False,100.0
10575,2025-07-31,S20,S34,SC,70,False,350.0
10576,2025-07-31,S30,S1,S,145,True,696.0
10577,2025-07-31,S9,S2,R,35,True,420.0
10578,2025-07-31,S16,S10,R,30,True,360.0
10579,2025-07-31,S23,S39,SC,80,True,480.0
10580,2025-07-31,S48,S7,S,205,False,820.0
10581,2025-07-31,S3,S25,SC,110,True,660.0
10582,2025-07-31,S43,S26,R,85,True,1020.0
10583,2025-07-31,S50,S13,R,185,True,2220.0
10584,2025-07-31,S13,S43,SC,150,True,900.0
10585,2025-07-31,S1,S36,S,175,True,840.0
10586,2025-07-31,S30,S9,R,105,True,1260.0
10587,2025-07-31,S15,S2,R,65,True,780.0
10588,2025-07-31,S34,S6,S,140,False,560.0
10589,2025-07-31,S8,S17,R,45,True,540.0
10590,2025-07-31,S24,S32,SC,40,False,200.0
10591,2025-07-31,S18,S34,R,80,False,800.0
10592,2025-07-31,S26,S5,SC,105,False,525.0
10593,2025-07-31,S33,S4,R,145,False,1450.0
10594,2025-07-31,S31,S43,SC,60,False,300.0
10595,2025-07-31,S13,S22,S,45,False,180.0
10596,2025-07-31,S11,S16,S,25,True,120.0
10597,2025-07-31,S11,S37,SC,130,False,650.0
10598,2025-07-31,S2,S28,R,130,True,1560.0
10599,2025-07-31,S47,S43,R,20,False,200.0
10600,2025-07-31,S1,S27,R,130,True,1560.0
10601,2025-08-01,S37,S8,R,145,False,1450.0
10602,2025-08-01,S28,S20,S,40,False,160.0
10603,2025-08-01,S27,S47,SC,100,False,500.0
10604,2025-08-01,S41,S49,SC,40,False,200.0
10605,2025-08-01,S29,S49,R,100,False,1000.0
10606,2025-08-01,S26,S8,S,90,True,432.0
10607,2025-08-01,S32,S50,SC,90,False,450.0
10608,2025-08-01,S12,S33,R,105,True,1260.0
10609,2025-08-01,S5,S26,S,105,False,420.0
10610,2025-08-01,S6,S24,S,90,False,360.0
10611,2025-08-01,S7,S40,SC,165,True,990.0
10612,2025-08-01,S39,S30,R,45,True,540.0
10613,2025-08-01,S19,S4,S,75,True,360.0
10614,2025-08-01,S28,S40,R,60,True,720.0
10615,2025-08-01,S4,S5,S,5,True,24.0
10616,2025-08-01,S12,S21,R,45,False,450.0
10617,2025-08-01,S12,S44,S,160,False,640.0
10618,2025-08-01,S31,S21,R,50,False,500.0
10619,2025-08-01,S10,S11,R,5,True,60.0
10620,2025-08-01,S46,S19,SC,135,False,675.0
10621,2025-08-01,S50,S20,R,150,False,1500.0
10622,2025-08-01,S16,S11,R,25,True,300.0
10623,2025-08-01,S14,S35,R,105,False,1050.0
10624,2025-08-01,S37,S39,SC,10,False,50.0
10625,2025-08-01,S22,S40,S,90,False,360.0
10626,2025-08-01,S17,S9,S,40,False,160.0
10627,2025-08-01,S48,S4,S,220,False,880.0
10628,2025-08-01,S47,S40,R,35,False,350.0
10629,2025-08-01,S24,S16,SC,40,False,200.0
10630,2025-08-01,S28,S4,R,120,True,1440.0
10631,2025-08-01,S31,S30,S,5,False,20.0
10632,2025-08-01,S50,S28,SC,110,True,660.0
10633,2025-08-01,S18,S49,S,155,True,744.0
10634,2025-08-01,S46,S23,R,115,False,1150.0
10635,2025-08-01,S10,S27,S,85,True,408.0
10636,2025-08-01,S15,S17,R,10,True,120.0
10637,2025-08-01,S45,S40,S,25,True,120.0
10638,2025-08-01,S1,S18,R,85,False,850.0
10639,2025-08-01,S8,S49,S,205,False,820.0
10640,2025-08-01,S33,S48,SC,75,True,450.0
10641,2025-08-01,S3,S23,R,100,True,1200.0
10642,2025-08-01,S3,S8,R,25,True,300.0
10643,2025-08-01,S13,S30,R,85,True,1020.0
10644,2025-08-01,S43,S18,R,125,True,1500.0
10645,2025-08-01,S10,S4,S,30,True,144.0
10646,2025-08-01,S17,S10,S,35,True,168.0
10647,2025-08-01,S18,S14,S,20,True,96.0
10648,2025-08-01,S44,S47,R,15,True,180.0
10649,2025-08-01,S30,S29,SC,5,False,25.0
10650,2025-08-01,S4,S46,SC,210,True,1260.0
10651,2025-08-02,S13,S9,R,20,True,240.0
10652,2025-08-02,S32,S39,S,35,False,140.0
10653,2025-08-02,S50,S18,SC,160,True,960.0
10654,2025-08-02,S9,S18,SC,45,True,270.0
10655,2025-08-02,S50,S14,SC,180,False,900.0
10656,2025-08-02,S44,S41,S,15,True,72.0
10657,2025-08-02,S13,S24,R,55,False,550.0
10658,2025-08-02,S17,S9,S,40,False,160.0
10659,2025-08-02,S34,S31,R,15,False,150.0
10660,2025-08-02,S38,S6,R,160,True,1920.0
10661,2025-08-02,S31,S19,R,60,True,720.0
10662,2025-08-02,S1,S13,SC,60,False,300.0
10663,2025-08-02,S14,S23,S,45,True,216.0
10664,2025-08-02,S2,S17,R,75,False,750.0
10665,2025-08-02,S7,S35,R,140,True,1680.0
10666,2025-08-02,S16,S6,R,50,False,500.0
10667,2025-08-02,S49,S43,R,30,False,300.0
10668,2025-08-02,S46,S42,SC,20,True,120.0
10669,2025-08-02,S39,S22,SC,85,True,510.0
10670,2025-08-02,S22,S40,SC,90,True,540.0
10671,2025-08-02,S6,S42,SC,180,False,900.0
10672,2025-08-02,S49,S39,S,50,True,240.0
10673,2025-08-02,S2,S19,S,85,True,408.0
10674,2025-08-02,S7,S25,R,90,True,1080.0
10675,2025-08-02,S12,S4,SC,40,True,240.0
10676,2025-08-02,S26,S9,SC,85,True,510.0
10677,2025-08-02,S39,S48,S,45,True,216.0
10678,2025-08-02,S23,S38,SC,75,False,375.0
10679,2025-08-02,S36,S49,S,65,False,260.0
10680,2025-08-02,S39,S33,S,30,False,120.0
10681,2025-08-02,S11,S2,R,45,False,450.0
10682,2025-08-02,S32,S2,S,150,True,720.0
10683,2025-08-02,S8,S26,S,90,True,432.0
10684,2025-08-02,S3,S4,SC,5,False,25.0
10685,2025-08-02,S46,S7,R,195,False,1950.0
10686,2025-08-02,S2,S26,SC,120,True,720.0
10687,2025-08-02,S22,S10,SC,60,False,300.0
10688,2025-08-02,S49,S27,S,110,True,528.0
10689,2025-08-02,S20,S30,SC,50,False,250.0
10690,2025-08-02,S3,S13,S,50,True,240.0
10691,2025-08-02,S39,S3,R,180,True,2160.0
10692,2025-08-02,S45,S28,SC,85,True,510.0
10693,2025-08-02,S42,S39,SC,15,True,90.0
10694,2025-08-02,S35,S18,S,85,False,340.0
10695,2025-08-02,S27,S11,S,80,False,320.0
10696,2025-08-02,S49,S40,S,45,True,216.0
10697,2025-08-02,S50,S7,SC,215,False,1075.0
10698,2025-08-02,S19,S25,SC,30,True,180.0
10699,2025-08-02,S11,S33,R,110,True,1320.0
10700,2025-08-02,S50,S31,S,95,False,380.0
10701,2025-08-03,S48,S4,SC,220,True,1320.0
10702,2025-08-03,S11,S4,SC,35,False,175.0
10703,2025-08-03,S50,S23,SC,135,True,810.0
10704,2025-08-03,S17,S25,S,40,True,192.0
10705,2025-08-03,S15,S6,R,45,True,540.0
10706,2025-08-03,S47,S28,S,95,True,456.0
10707,2025-08-03,S4,S48,R,220,False,2200.0
10708,2025-08-03,S24,S6,R,90,False,900.0
10709,2025-08-03,S36,S34,R,10,True,120.0
10710,2025-08-03,S8,S40,S,160,False,640.0
10711,2025-08-03,S16,S19,S,15,True,72.0
10712,2025-08-03,S20,S26,SC,30,False,150.0
10713,2025-08-03,S21,S11,SC,50,True,300.0
10714,2025-08-03,S2,S35,SC,165,False,825.0
10715,2025-08-03,S10,S28,S,90,False,360.0
10716,2025-08-03,S21,S40,S,95,True,456.0
10717,2025-08-03,S29,S19,S,50,False,200.0
10718,2025-08-03,S44,S3,R,205,True,2460.0
10719,2025-08-03,S35,S21,S,70,False,280.0
10720,2025-08-03,S8,S47,SC,195,False,975.0
10721,2025-08-03,S39,S24,S,75,False,300.0
10722,2025-08-03,S46,S30,SC,80,False,400.0
10723,2025-08-03,S6,S24,S,90,True,432.0
10724,2025-08-03,S40,S47,SC,35,False,175.0
10725,2025-08-03,S42,S3,R,195,False,1950.0
10726,2025-08-03,S43,S10,R,165,False,1650.0
10727,2025-08-03,S45,S37,R,40,False,400.0
10728,2025-08-03,S30,S10,S,100,True,480.0
10729,2025-08-03,S46,S16,S,150,False,600.0
10730,2025-08-03,S30,S28,R,10,True,120.0
10731,2025-08-03,S32,S36,S,20,False,80.0
10732,2025-08-03,S41,S25,R,80,False,800.0
10733,2025-08-03,S25,S43,R,90,False,900.0
10734,2025-08-03,S44,S8,SC,180,True,1080.0
10735,2025-08-03,S44,S21,SC,115,True,690.0
10736,2025-08-03,S41,S26,S,75,True,360.0
10737,2025-08-03,S29,S37,SC,40,False,200.0
10738,2025-08-03,S27,S40,S,65,True,312.0
10739,2025-08-03,S27,S21,S,30,False,120.0
10740,2025-08-03,S20,S26,SC,30,True,180.0
10741,2025-08-03,S21,S11,S,50,True,240.0
10742,2025-08-03,S23,S25,S,10,False,40.0
10743,2025-08-03,S28,S37,S,45,False,180.0
10744,2025-08-03,S39,S28,S,55,False,220.0
10745,2025-08-03,S1,S39,R,190,True,2280.0
10746,2025-08-03,S40,S47,SC,35,False,175.0
10747,2025-08-03,S3,S32,R,145,False,1450.0
10748,2025-08-03,S23,S11,SC,60,True,360.0
10749,2025-08-03,S24,S19,R,25,False,250.0
10750,2025-08-03,S8,S43,R,175,True,2100.0
10751,2025-08-04,S46,S45,S,5,True,24.0
10752,2025-08-04,S38,S41,S,15,True,72.0
10753,2025-08-04,S46,S6,SC,200,True,1200.0
10754,2025-08-04,S31,S33,SC,10,False,50.0
10755,2025-08-04,S1,S20,SC,95,False,475.0
10756,2025-08-04,S4,S19,S,75,False,300.0
10757,2025-08-04,S30,S29,R,5,True,60.0
10758,2025-08-04,S16,S28,R,60,True,720.0
10759,2025-08-04,S45,S41,R,20,True,240.0
10760,2025-08-04,S1,S12,S,55,False,220.0
10761,2025-08-04,S31,S18,SC,65,True,390.0
10762,2025-08-04,S2,S26,S,120,False,480.0
10763,2025-08-04,S45,S4,S,205,False,820.0
10764,2025-08-04,S46,S2,S,220,True,1056.0
10765,2025-08-04,S42,S3,R,195,False,1950.0
10766,2025-08-04,S31,S50,S,95,False,380.0
10767,2025-08-04,S5,S46,S,205,True,984.0
10768,2025-08-04,S24,S44,SC,100,True,600.0
10769,2025-08-04,S23,S25,SC,10,True,60.0
10770,2025-08-04,S30,S31,R,5,True,60.0
10771,2025-08-04,S42,S47,SC,25,False,125.0
10772,2025-08-04,S43,S19,R,120,False,1200.0
10773,2025-08-04,S42,S12,R,150,False,1500.0
10774,2025-08-04,S39,S38,S,5,False,20.0
10775,2025-08-04,S26,S7,R,95,True,1140.0
10776,2025-08-04,S1,S43,R,210,False,2100.0
10777,2025-08-04,S34,S27,S,35,True,168.0
10778,2025-08-04,S18,S49,S,155,False,620.0
10779,2025-08-04,S41,S44,R,15,True,180.0
10780,2025-08-04,S4,S10,SC,30,False,150.0
10781,2025-08-04,S15,S25,R,50,True,600.0
10782,2025-08-04,S18,S35,SC,85,True,510.0
10783,2025-08-04,S28,S9,S,95,True,456.0
10784,2025-08-04,S28,S17,S,55,False,220.0
10785,2025-08-04,S38,S33,S,25,True,120.0
10786,2025-08-04,S32,S13,R,95,True,1140.0
10787,2025-08-04,S13,S7,R,30,False,300.0
10788,2025-08-04,S4,S44,R,200,True,2400.0
10789,2025-08-04,S43,S45,S,10,False,40.0
10790,2025-08-04,S36,S17,SC,95,True,570.0
10791,2025-08-04,S33,S30,SC,15,False,75.0
10792,2025-08-04,S14,S20,SC,30,False,150.0
10793,2025-08-04,S4,S24,SC,100,False,500.0
10794,2025-08-04,S16,S39,S,115,False,460.0
10795,2025-08-04,S4,S41,SC,185,True,1110.0
10796,2025-08-04,S8,S26,R,90,True,1080.0
10797,2025-08-04,S7,S5,SC,10,False,50.0
10798,2025-08-04,S20,S22,R,10,False,100.0
10799,2025-08-04,S19,S48,SC,145,True,870.0
10800,2025-08-04,S19,S40,SC,105,False,525.0
10801,2025-08-05,S17,S13,S,20,False,80.0
10802,2025-08-05,S15,S50,R,175,True,2100.0
10803,2025-08-05,S37,S7,R,150,True,1800.0
10804,2025-08-05,S32,S38,R,30,False,300.0
10805,2025-08-05,S30,S4,R,130,False,1300.0
10806,2025-08-05,S20,S13,SC,35,False,175.0
10807,2025-08-05,S44,S12,R,160,False,1600.0
10808,2025-08-05,S40,S48,S,40,False,160.0
10809,2025-08-05,S16,S48,R,160,True,1920.0
10810,2025-08-05,S36,S40,S,20,False,80.0
10811,2025-08-05,S21,S22,S,5,True,24.0
10812,2025-08-05,S37,S40,S,15,True,72.0
10813,2025-08-05,S1,S6,SC,25,False,125.0
10814,2025-08-05,S17,S13,R,20,True,240.0
10815,2025-08-05,S1,S20,S,95,True,456.0
10816,2025-08-05,S36,S33,S,15,True,72.0
10817,2025-08-05,S17,S40,S,115,False,460.0
10818,2025-08-05,S44,S28,SC,80,False,400.0
10819,2025-08-05,S49,S26,SC,115,True,690.0
10820,2025-08-05,S15,S47,S,160,True,768.0
10821,2025-08-05,S19,S6,SC,65,False,325.0
10822,2025-08-05,S5,S19,S,70,True,336.0
10823,2025-08-05,S46,S35,R,55,True,660.0
10824,2025-08-05,S12,S8,SC,20,True,120.0
10825,2025-08-05,S8,S24,R,80,False,800.0
10826,2025-08-05,S1,S9,SC,40,False,200.0
10827,2025-08-05,S11,S14,R,15,False,150.0
10828,2025-08-05,S41,S14,R,135,True,1620.0
10829,2025-08-05,S26,S19,S,35,True,168.0
10830,2025-08-05,S34,S48,R,70,False,700.0
10831,2025-08-05,S44,S41,S,15,False,60.0
10832,2025-08-05,S8,S15,R,35,False,350.0
10833,2025-08-05,S29,S46,SC,85,True,510.0
10834,2025-08-05,S4,S3,S,5,True,24.0
10835,2025-08-05,S1,S21,SC,100,False,500.0
10836,2025-08-05,S25,S34,SC,45,True,270.0
10837,2025-08-05,S18,S21,S,15,True,72.0
10838,2025-08-05,S45,S48,SC,15,False,75.0
10839,2025-08-05,S21,S7,R,70,False,700.0
10840,2025-08-05,S11,S13,S,10,True,48.0
10841,2025-08-05,S31,S19,R,60,True,720.0
10842,2025-08-05,S16,S23,R,35,False,350.0
10843,2025-08-05,S5,S44,R,195,False,1950.0
10844,2025-08-05,S3,S2,R,5,True,60.0
10845,2025-08-05,S35,S39,S,20,False,80.0
10846,2025-08-05,S47,S45,SC,10,True,60.0
10847,2025-08-05,S30,S48,R,90,False,900.0
10848,2025-08-05,S46,S30,S,80,True,384.0
10849,2025-08-05,S46,S15,S,155,True,744.0
10850,2025-08-05,S43,S40,R,15,True,180.0
10851,2025-08-06,S17,S30,S,65,True,312.0
10852,2025-08-06,S12,S50,S,190,True,912.0
10853,2025-08-06,S43,S31,R,60,False,600.0
10854,2025-08-06,S10,S11,R,5,True,60.0
10855,2025-08-06,S45,S29,SC,80,True,480.0
10856,2025-08-06,S38,S17,S,105,True,504.0
10857,2025-08-06,S29,S25,SC,20,False,100.0
10858,2025-08-06,S24,S4,R,100,False,1000.0
10859,2025-08-06,S39,S5,S,170,False,680.0
10860,2025-08-06,S47,S42,SC,25,True,150.0
10861,2025-08-06,S3,S27,R,120,True,1440.0
10862,2025-08-06,S43,S25,SC,90,True,540.0
10863,2025-08-06,S19,S38,R,95,True,1140.0
10864,2025-08-06,S13,S37,S,120,False,480.0
10865,2025-08-06,S24,S15,R,45,False,450.0
10866,2025-08-06,S25,S23,R,10,True,120.0
10867,2025-08-06,S27,S4,SC,115,True,690.0
10868,2025-08-06,S39,S24,SC,75,False,375.0
10869,2025-08-06,S1,S47,S,230,True,1104.0
10870,2025-08-06,S9,S17,S,40,False,160.0
10871,2025-08-06,S35,S8,R,135,True,1620.0
10872,2025-08-06,S2,S41,R,195,False,1950.0
10873,2025-08-06,S14,S21,SC,35,False,175.0
10874,2025-08-06,S31,S35,S,20,True,96.0
10875,2025-08-06,S38,S46,R,40,False,400.0
10876,2025-08-06,S50,S41,SC,45,True,270.0
10877,2025-08-06,S25,S49,R,120,True,1440.0
10878,2025-08-06,S3,S11,SC,40,True,240.0
10879,2025-08-06,S41,S36,S,25,False,100.0
10880,2025-08-06,S5,S32,S,135,True,648.0
10881,2025-08-06,S25,S29,S,20,False,80.0
10882,2025-08-06,S35,S39,S,20,False,80.0
10883,2025-08-06,S22,S37,SC,75,False,375.0
10884,2025-08-06,S37,S23,R,70,False,700.0
10885,2025-08-06,S35,S40,R,25,False,250.0
10886,2025-08-06,S4,S6,SC,10,True,60.0
10887,2025-08-06,S8,S33,SC,125,True,750.0
10888,2025-08-06,S43,S10,SC,165,True,990.0
10889,2025-08-06,S14,S19,SC,25,False,125.0
10890,2025-08-06,S50,S49,R,5,False,50.0
10891,2025-08-06,S22,S26,S,20,True,96.0
10892,2025-08-06,S21,S23,S,10,False,40.0
10893,2025-08-06,S23,S16,R,35,True,420.0
10894,2025-08-06,S31,S4,S,135,True,648.0
10895,2025-08-06,S28,S39,S,55,True,264.0
10896,2025-08-06,S9,S12,S,15,True,72.0
10897,2025-08-06,S17,S34,S,85,False,340.0
10898,2025-08-06,S16,S26,S,50,True,240.0
10899,2025-08-06,S43,S34,SC,45,False,225.0
10900,2025-08-06,S48,S23,SC,125,False,625.0
10901,2025-08-07,S28,S1,SC,135,False,675.0
10902,2025-08-07,S11,S23,S,60,True,288.0
10903,2025-08-07,S28,S37,R,45,False,450.0
10904,2025-08-07,S33,S39,S,30,False,120.0
10905,2025-08-07,S2,S21,S,95,False,380.0
10906,2025-08-07,S18,S19,R,5,True,60.0
10907,2025-08-07,S22,S4,R,90,True,1080.0
10908,2025-08-07,S24,S41,R,85,False,850.0
10909,2025-08-07,S42,S5,R,185,True,2220.0
10910,2025-08-07,S12,S32,SC,100,True,600.0
10911,2025-08-07,S6,S41,SC,175,True,1050.0
10912,2025-08-07,S2,S6,SC,20,True,120.0
10913,2025-08-07,S25,S5,SC,100,True,600.0
10914,2025-08-07,S3,S21,S,90,True,432.0
10915,2025-08-07,S30,S9,S,105,False,420.0
10916,2025-08-07,S10,S21,S,55,True,264.0
10917,2025-08-07,S50,S43,SC,35,False,175.0
10918,2025-08-07,S31,S20,R,55,True,660.0
10919,2025-08-07,S24,S1,S,115,False,460.0
10920,2025-08-07,S34,S11,S,115,True,552.0
10921,2025-08-07,S19,S39,R,100,False,1000.0
10922,2025-08-07,S22,S16,S,30,False,120.0
10923,2025-08-07,S27,S46,SC,95,True,570.0
10924,2025-08-07,S16,S27,S,55,False,220.0
10925,2025-08-07,S9,S16,SC,35,True,210.0
10926,2025-08-07,S31,S3,S,140,False,560.0
10927,2025-08-07,S3,S38,R,175,True,2100.0
10928,2025-08-07,S49,S24,R,125,True,1500.0
10929,2025-08-07,S25,S31,S,30,False,120.0
10930,2025-08-07,S20,S35,S,75,False,300.0
10931,2025-08-07,S1,S25,S,120,True,576.0
10932,2025-08-07,S26,S4,SC,110,True,660.0
10933,2025-08-07,S20,S23,SC,15,True,90.0
10934,2025-08-07,S18,S27,S,45,True,216.0
10935,2025-08-07,S32,S23,SC,45,False,225.0
10936,2025-08-07,S6,S20,SC,70,False,350.0
10937,2025-08-07,S13,S32,SC,95,True,570.0
10938,2025-08-07,S37,S39,SC,10,False,50.0
10939,2025-08-07,S13,S40,SC,135,False,675.0
10940,2025-08-07,S3,S26,S,115,False,460.0
10941,2025-08-07,S43,S33,SC,50,False,250.0
10942,2025-08-07,S14,S5,SC,45,True,270.0
10943,2025-08-07,S27,S17,SC,50,True,300.0
10944,2025-08-07,S8,S40,SC,160,False,800.0
10945,2025-08-07,S1,S33,S,160,True,768.0
10946,2025-08-07,S43,S17,SC,130,True,780.0
10947,2025-08-07,S25,S8,R,85,True,1020.0
10948,2025-08-07,S37,S10,R,135,True,1620.0
10949,2025-08-07,S45,S19,SC,130,False,650.0
10950,2025-08-07,S39,S10,S,145,True,696.0
10951,2025-08-08,S22,S3,S,95,False,380.0
10952,2025-08-08,S42,S29,R,65,True,780.0
10953,2025-08-08,S25,S8,R,85,False,850.0
10954,2025-08-08,S43,S30,SC,65,False,325.0
10955,2025-08-08,S11,S25,S,70,False,280.0
10956,2025-08-08,S42,S6,R,180,True,2160.0
10957,2025-08-08,S18,S3,SC,75,True,450.0
10958,2025-08-08,S39,S32,SC,35,False,175.0
10959,2025-08-08,S40,S31,R,45,False,450.0
10960,2025-08-08,S13,S4,S,45,False,180.0
10961,2025-08-08,S46,S29,SC,85,True,510.0
10962,2025-08-08,S25,S44,R,95,True,1140.0
10963,2025-08-08,S17,S33,SC,80,True,480.0
10964,2025-08-08,S12,S23,S,55,False,220.0
10965,2025-08-08,S20,S37,R,85,False,850.0
10966,2025-08-08,S23,S34,SC,55,False,275.0
10967,2025-08-08,S37,S8,SC,145,True,870.0
10968,2025-08-08,S50,S1,R,245,False,2450.0
10969,2025-08-08,S37,S44,SC,35,True,210.0
10970,2025-08-08,S26,S21,R,25,True,300.0
10971,2025-08-08,S19,S11,S,40,True,192.0
10972,2025-08-08,S29,S2,S,135,False,540.0
10973,2025-08-08,S19,S11,S,40,False,160.0
10974,2025-08-08,S41,S17,SC,120,False,600.0
10975,2025-08-08,S39,S33,SC,30,True,180.0
10976,2025-08-08,S38,S11,R,135,False,1350.0
10977,2025-08-08,S3,S45,S,210,True,1008.0
10978,2025-08-08,S3,S12,SC,45,True,270.0
10979,2025-08-08,S3,S12,R,45,False,450.0
10980,2025-08-08,S28,S48,SC,100,True,600.0
10981,2025-08-08,S25,S50,S,125,True,600.0
10982,2025-08-08,S34,S8,R,130,True,1560.0
10983,2025-08-08,S11,S18,R,35,False,350.0
10984,2025-08-08,S41,S36,R,25,True,300.0
10985,2025-08-08,S27,S23,SC,20,False,100.0
10986,2025-08-08,S33,S12,S,105,False,420.0
10987,2025-08-08,S33,S41,SC,40,False,200.0
10988,2025-08-08,S22,S49,R,135,False,1350.0
10989,2025-08-08,S4,S13,SC,45,True,270.0
10990,2025-08-08,S48,S13,S,175,True,840.0
10991,2025-08-08,S38,S34,R,20,False,200.0
10992,2025-08-08,S38,S44,S,30,True,144.0
10993,2025-08-08,S42,S1,S,205,False,820.0
10994,2025-08-08,S44,S14,SC,150,False,750.0
10995,2025-08-08,S39,S24,SC,75,False,375.0
10996,2025-08-08,S43,S3,SC,200,True,1200.0
10997,2025-08-08,S40,S36,S,20,True,96.0
10998,2025-08-08,S33,S19,SC,70,True,420.0
10999,2025-08-08,S46,S25,S,105,True,504.0
